Research ID,unused,Subgroup icon,Major tech,Main icon,IMD,IMD2,MsgName,StructName,CompName,CompType,ResearchPoints,keyTopic,unused,unused,unused,unused,unused,unused,0
R-Defense-WallTower2-Railgun-Proto,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower2-Railgun-Proto,0,0,1,0,1,0,1,0,1,0,0
R-Defense-WallTower3-Railgun-Lgt,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-Railgun-Lgt,0,0,1,0,1,0,1,0,1,0,0
R-Defense-WallTower3-Railgun-Med,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower-Rail2,0,0,1,0,1,0,1,0,1,0,0
R-Defense-WallTower3-Railgun-Hvy,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower-Rail3,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower3-Railgun-Aslt,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-Railgun-Aslt,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower3-Railgun-TwinAslt,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-Railgun-TwinAslt,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower3-Railgun-Shotgun,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-Railgun-Shotgun,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower3-Railgun-Flak,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-Railgun-Flak,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower4-Railgun-GattlingAT,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower4-Railgun-GattlingAT,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower-Rocket-AT,Level One-Two,IMAGE_RES_GRPACC,0,IMAGE_RES_DEFENCE,0,0,0,WallTower06,0,0,1,0,2,0,1,0,1,0,0
R-Defense-WallTower2-Rocket-AT2,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower-HvATrocket,0,0,1,0,1,0,1,0,1,0,0
R-Defense-WallTower3-Rocket-AT3,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower-Atmiss,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower-Rocket-ATHvy,Level One-Two,IMAGE_RES_GRPACC,0,IMAGE_RES_DEFENCE,0,0,0,WallTower-Rocket-ATHvy,0,0,1,0,2,0,1,0,1,0,0
R-Defense-WallTower2-Rocket-AT2Hvy,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower2-Rocket-AT2Hvy,0,0,1,0,1,0,1,0,1,0,0
R-Defense-WallTower3-Rocket-AT3Hvy,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-Rocket-AT3Hvy,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower-Rocket-Pod,Level One-Two,IMAGE_RES_GRPACC,0,IMAGE_RES_DEFENCE,0,0,0,WallTower-Rocket-Pod,0,0,1,0,2,0,1,0,1,0,0
R-Defense-WallTower2-Rocket-Pod2,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower2-Rocket-Pod2,0,0,1,0,1,0,1,0,1,0,0
R-Defense-WallTower3-Rocket-Pod3,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-Rocket-Pod3,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower-Rocket-PodTwin,Level One-Two,IMAGE_RES_GRPACC,0,IMAGE_RES_DEFENCE,0,0,0,WallTower-Rocket-PodTwin,0,0,1,0,2,0,1,0,1,0,0
R-Defense-WallTower2-Rocket-Pod2Twin,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower2-Rocket-Pod2Twin,0,0,1,0,1,0,1,0,1,0,0
R-Defense-WallTower3-Rocket-Pod3Twin,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-Rocket-Pod3Twin,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower-Rocket-PodQuad,Level One-Two,IMAGE_RES_GRPACC,0,IMAGE_RES_DEFENCE,0,0,0,WallTower-Rocket-PodQuad,0,0,1,0,2,0,1,0,1,0,0
R-Defense-WallTower2-Rocket-Pod2Quad,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower2-Rocket-Pod2Quad,0,0,1,0,1,0,1,0,1,0,0
R-Defense-WallTower3-Rocket-Pod3Quad,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-Rocket-Pod3Quad,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower4-Rocket-Gattling,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower4-Rocket-Gattling,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower-Rocket-Sunburst,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower-Rocket-Sunburst,0,PROPULSION,1,0,2,0,1,0,1,0,0
R-Defense-WallTower3-Rocket-Cherub,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-Rocket-Cherub,0,PROPULSION,1,0,2,0,1,1,1,0,0
R-Defense-WallTower2-Rocket-SAM,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower2-Rocket-SAM,0,PROPULSION,1,0,2,0,1,0,1,0,0
R-Defense-WallTower2-Rocket-SAMHvy,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower2-Rocket-SAMHvy,0,PROPULSION,1,0,2,0,1,0,1,0,0
R-Defense-WallTower3-Rocket-SAM2,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower-SamSite,0,PROPULSION,1,0,2,0,1,1,1,0,0
R-Defense-WallTower3-Rocket-SAM2Hvy,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower-SamHvy,0,PROPULSION,1,0,2,0,1,1,1,0,0
R-Defense-WallTower3-SpyTurretNEXUS,Level All,0,0,IMAGE_RES_SYSTEMTECH,icmolql.pie,0,0,WallTower3-SpyTurretNEXUS,0,BODY,1,1,1,0,0,0,1,0,0
R-Defense-WallUpgrade01,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_DEFENCE,BLWALLH.PIE,0,0,0,0,0,1200,0,1,1,0,0,0,0,0
R-Defense-WallUpgrade02,Level One-Two,IMAGE_RES_GRPUPG,1,IMAGE_RES_DEFENCE,BLWALLH.PIE,0,0,0,0,0,2083,0,1,1,0,0,0,0,0
R-Defense-WallUpgrade03,Level One-Two,IMAGE_RES_GRPUPG,1,IMAGE_RES_DEFENCE,BLWALLH.PIE,0,0,0,0,0,3125,0,1,1,0,0,0,0,0
R-Defense-WallUpgrade04,Level Two,IMAGE_RES_GRPUPG,0,IMAGE_RES_DEFENCE,BLWALLH.PIE,0,0,0,0,0,6000,0,3,1,0,0,0,0,0
R-Defense-WallUpgrade05,Level Two,IMAGE_RES_GRPUPG,1,IMAGE_RES_DEFENCE,BLWALLH.PIE,0,0,0,0,0,8000,0,1,1,0,0,0,0,0
R-Defense-WallUpgrade06,Level Two-Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_DEFENCE,BLWALLH.PIE,0,0,0,0,0,10000,0,1,1,0,0,0,0,0
R-Defense-WallUpgrade07,Level Three,IMAGE_RES_GRPUPG,0,IMAGE_RES_DEFENCE,BLWALLH.PIE,0,0,0,0,0,12000,0,2,1,0,0,0,0,0
R-Defense-WallUpgrade08,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_DEFENCE,BLWALLH.PIE,0,0,0,0,0,14000,0,1,1,0,0,0,0,0
R-Defense-WallUpgrade09,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_DEFENCE,BLWALLH.PIE,0,0,0,0,0,16000,0,1,1,0,0,0,0,0
R-Defense-WallUpgrade10,Level All,IMAGE_RES_GRPUPG,1,IMAGE_RES_DEFENCE,BLWALLH.PIE,0,0,0,0,0,18000,0,1,1,0,0,0,0,0
R-Defense-WallUpgrade11,Level All,IMAGE_RES_GRPUPG,1,IMAGE_RES_DEFENCE,BLWALLH.PIE,0,0,0,0,0,22000,0,1,1,0,0,0,0,0
R-Defense-WallUpgrade12,Level All,IMAGE_RES_GRPUPG,1,IMAGE_RES_DEFENCE,BLWALLH.PIE,0,0,0,0,0,20830,0,1,1,0,0,0,0,0
R-Wpn-LasSat,Level Three,IMAGE_RES_WEAPONTECH,0,IMAGE_RES_DEFENCE,0,0,0,A0LasSatCommand,0,BODY,14400,1,2,0,1,0,1,0,0
R-Defense-MassDriver,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,X-Super-MassDriver,0,0,10903,0,3,0,1,0,1,0,0
R-Defense-Super-Cannon,Level Two-Three,0,0,IMAGE_RES_DEFENCE,0,0,0,X-Super-Cannon,0,0,8255,0,2,0,1,0,1,0,0
R-Defense-Super-Rocket,Level Two-Three,0,0,IMAGE_RES_DEFENCE,0,0,0,X-Super-Rocket,0,0,8255,0,3,0,1,0,1,0,0
R-Defense-Super-Missile,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,X-Super-Missile,0,0,10903,0,3,0,1,0,1,0,0
R-Defense-Super-Machinegun,Level Two-Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-MG-Fort,0,0,8255,0,2,0,1,0,1,0,0
R-Defense-Super-MachinegunPlas,Level Two-Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-MGPlas-Fort,0,0,10903,0,2,0,1,0,1,0,0
R-Defense-Super-RailgunGattling2,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-RailgunGattling-Fort,0,0,14400,0,3,0,1,0,1,0,0
R-Defense-Super-RailgunGattlingPlas2,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-RailgunGattlingPlas-Fort,0,0,14400,0,3,0,1,0,1,0,0
R-Defense-Super-RailgunGattling,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-RailgunGattling-Fort,0,0,14400,0,3,0,1,0,1,0,0
R-Defense-Super-RailgunGattlingPlas,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-RailgunGattlingPlas-Fort,0,0,14400,0,3,0,1,0,1,0,0
R-Defense-Super-RotCannon,Level Two-Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-RotCannon-Fort,0,0,8255,0,2,0,1,0,1,0,0
R-Defense-Super-PlasCannon,Level Two-Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-PlasCannon-Fort,0,0,10903,0,2,0,1,0,1,0,0
R-Defense-Super-Mortar,Level Two-Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-Mortar-Empl,0,0,8255,0,2,0,1,0,1,0,0
R-Defense-Super-MortarPlas,Level Two-Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-MortarPlas-Empl,0,0,10903,0,2,0,1,0,1,0,0
R-Defense-Super-MortarRamjet,Level Two-Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-MortarRamjet-Empl,0,0,10903,0,2,0,1,0,1,0,0
R-Defense-Super-MortarGauss,Level Two-Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-MortarGauss-Empl,0,0,14400,0,2,0,1,0,1,0,0
R-Defense-Super-MortarGaussPlas,Level Two-Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-MortarGaussPlas-Empl,0,0,14400,0,2,0,1,0,1,0,0
R-Defense-Super-MortarGaussRamjet,Level Two-Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-MortarGaussRamjet-Empl,0,0,14400,0,2,0,1,0,1,0,0
R-Defense-Super-Howitzer,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-Howitzer-Empl,0,0,8255,0,3,0,1,0,1,0,0
R-Defense-Super-HowitzerPlas,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-HowitzerPlas-Empl,0,0,10903,0,3,0,1,0,1,0,0
R-Defense-Super-HowitzerRamjet,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-HowitzerRamjet-Empl,0,0,10903,0,3,0,1,0,1,0,0
R-Defense-Super-HowitzerGauss,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-HowitzerGauss-Empl,0,0,14400,0,3,0,1,0,1,0,0
R-Defense-Super-HowitzerGaussPlas,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-HowitzerGaussPlas-Empl,0,0,14400,0,3,0,1,0,1,0,0
R-Defense-Super-HowitzerGaussRamjet,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-HowitzerGaussRamjet-Empl,0,0,14400,0,3,0,1,0,1,0,0
R-Defense-Super-MissileArray,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-MissileArray-Empl,0,0,10903,0,3,0,1,0,1,0,0
R-Defense-Super-MissileArrayPlas,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-MissileArrayPlas-Empl,0,0,14400,0,3,0,1,0,1,0,0
R-Defense-Super-RotRailgun,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-Railgun-Fort,0,0,10903,0,3,0,1,0,1,0,0
R-Defense-Super-Laser,Level Two-Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-Laser-Fort,0,0,8255,0,2,0,1,0,1,0,0
R-Defense-Super-Laser2,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-Laser2-Fort,0,0,10903,0,3,0,1,0,1,0,0
R-Defense-Super-LaserPlasma,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-LaserPlasma-Fort,0,0,14400,0,3,0,1,0,1,0,0
R-Defense-Super-FlamerPlasma,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-FlamerPlasma-Fort,0,0,14400,0,3,0,1,0,1,0,0
R-Defense-Super-NEXUS,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-NEXUS-Fort,0,0,10903,0,3,0,1,0,1,0,0
R-Defense-Super-EMP,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Super-EMP-Fort,0,0,10903,0,3,0,1,0,1,0,0
R-Defense-TacticalEMP,Level Three,0,0,IMAGE_RES_WEAPONTECH,0,0,0,A0LasSatEMPCommand,0,BODY,8255,1,2,0,1,0,1,0,0
R-Struc-CommandRelay,Level One,0,0,IMAGE_RES_STRUCTURETECH,0,0,0,A0ComDroidControl,0,0,521,1,1,0,0,0,1,0,0
R-Struc-Factory-Module,Level One,0,0,IMAGE_RES_STRUCTURETECH,0,0,0,A0FacMod1,0,0,1389,1,2,0,0,0,1,0,0
R-Struc-Factory-Cyborg,Level One,0,0,IMAGE_RES_STRUCTURETECH,0,0,0,A0CyborgFactory,0,0,1389,0,1,0,0,0,1,0,0
R-Struc-VTOLFactory,Level Two,0,0,IMAGE_RES_STRUCTURETECH,0,0,0,A0VTolFactory1,0,0,6250,0,1,0,0,0,1,0,0
R-Struc-Factory-Upgrade01,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_STRUCTURETECH,BLFACT1.PIE,0,0,0,0,0,3429,1,1,3,0,0,0,0,0
R-Struc-Factory-Upgrade02,Level Two,IMAGE_RES_GRPUPG,1,IMAGE_RES_STRUCTURETECH,BLFACT1.PIE,0,0,0,0,0,3762,1,2,3,0,0,0,0,0
R-Struc-Factory-Upgrade03,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_STRUCTURETECH,BLFACT1.PIE,0,0,0,0,BODY,4127,1,2,3,0,0,0,0,0
R-Struc-Factory-Upgrade04,Level Three,IMAGE_RES_GRPUPG,0,IMAGE_RES_STRUCTURETECH,BLFACT1.PIE,0,0,0,0,BODY,4529,0,1,3,0,0,0,0,0
R-Struc-Factory-Upgrade05,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_STRUCTURETECH,BLFACT1.PIE,0,0,0,0,BODY,4969,0,1,3,0,0,0,0,0
R-Struc-Factory-Upgrade06,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_STRUCTURETECH,BLFACT1.PIE,0,0,0,0,BODY,5451,0,1,3,0,0,0,0,0
R-Struc-Factory-Upgrade07,Level Three,IMAGE_RES_GRPUPG,0,IMAGE_RES_STRUCTURETECH,BLFACT1.PIE,0,0,0,0,BODY,5981,0,1,3,0,0,0,0,0
R-Struc-Factory-Upgrade08,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_STRUCTURETECH,BLFACT1.PIE,0,0,0,0,BODY,6562,0,1,3,0,0,0,0,0
R-Struc-Factory-Upgrade09,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_STRUCTURETECH,BLFACT1.PIE,0,0,0,0,BODY,7200,0,1,3,0,0,0,0,0
R-Struc-Materials01,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_STRUCTURETECH,BLWALLH.PIE,0,0,0,0,0,5143,0,1,1,0,0,0,0,0
R-Struc-Materials02,Level One,IMAGE_RES_GRPUPG,1,IMAGE_RES_STRUCTURETECH,BLWALLH.PIE,0,0,0,0,0,5643,0,1,1,0,0,0,0,0
R-Struc-Materials03,Level One-Two,IMAGE_RES_GRPUPG,1,IMAGE_RES_STRUCTURETECH,BLWALLH.PIE,0,0,0,0,0,6191,0,1,1,0,0,0,0,0
R-Struc-Materials04,Level Two,IMAGE_RES_GRPUPG,0,IMAGE_RES_STRUCTURETECH,BLWALLH.PIE,0,0,0,0,0,6793,0,2,1,0,0,0,0,0
R-Struc-Materials05,Level Two,IMAGE_RES_GRPUPG,1,IMAGE_RES_STRUCTURETECH,BLWALLH.PIE,0,0,0,0,0,7453,0,1,1,0,0,0,0,0
R-Struc-Materials06,Level Two-Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_STRUCTURETECH,BLWALLH.PIE,0,0,0,0,0,8177,0,1,1,0,0,0,0,0
R-Struc-Materials07,Level Three,IMAGE_RES_GRPUPG,0,IMAGE_RES_STRUCTURETECH,BLWALLH.PIE,0,0,0,0,0,8972,0,2,1,0,0,0,0,0
R-Struc-Materials08,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_STRUCTURETECH,BLWALLH.PIE,0,0,0,0,0,9843,0,1,1,0,0,0,0,0
R-Struc-Materials09,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_STRUCTURETECH,BLWALLH.PIE,0,0,0,0,0,10800,0,1,1,0,0,0,0,0
R-Struc-PowerModuleMk1,Level One,0,0,IMAGE_RES_POWERTECH,0,0,0,A0PowMod1,0,0,2778,1,1,1,0,0,1,0,0
R-Struc-Power-Upgrade01,Level Two-Three,IMAGE_RES_GRPUPG,0,IMAGE_RES_POWERTECH,blpower4.pie,0,0,0,0,0,5143,1,2,1,0,0,0,0,0
R-Struc-Power-Upgrade02,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_POWERTECH,blpower4.pie,0,0,0,0,0,5643,1,2,1,0,0,0,0,0
R-Struc-Power-Upgrade03,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_POWERTECH,blpower4.pie,0,0,0,0,BODY,6191,1,1,1,0,0,0,0,0
R-Struc-Power-Upgrade04,Level Three,IMAGE_RES_GRPUPG,0,IMAGE_RES_POWERTECH,blpower4.pie,0,0,0,0,BODY,6793,1,1,1,0,0,0,0,0
R-Struc-Power-Upgrade05,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_POWERTECH,blpower4.pie,0,0,0,0,BODY,7453,1,1,1,0,0,0,0,0
R-Struc-Power-Upgrade06,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_POWERTECH,blpower4.pie,0,0,0,0,BODY,8177,1,1,1,0,0,0,0,0
R-Struc-Power-Upgrade07,Level Three,IMAGE_RES_GRPUPG,0,IMAGE_RES_POWERTECH,blpower4.pie,0,0,0,0,BODY,8972,1,1,1,0,0,0,0,0
R-Struc-Power-Upgrade08,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_POWERTECH,blpower4.pie,0,0,0,0,BODY,9843,1,1,1,0,0,0,0,0
R-Struc-Power-Upgrade09,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_POWERTECH,blpower4.pie,0,0,0,0,BODY,10800,1,1,1,0,0,0,0,0
R-Struc-Power-Upgrade01b,Level Two-Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_POWERTECH,blpower4.pie,0,0,0,0,BODY,6000,1,1,1,0,0,0,0,0
R-Struc-Power-Upgrade01c,Level Two-Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_POWERTECH,blpower4.pie,0,0,0,0,BODY,6000,1,1,1,0,0,0,0,0
R-Struc-Power-Upgrade03a,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_POWERTECH,blpower4.pie,0,0,0,0,BODY,12000,1,1,1,0,0,0,0,0
R-Struc-WindFarm,Level One,0,0,IMAGE_RES_POWERTECH,0,0,0,WindFarm,0,0,5143,1,1,1,0,0,1,0,0
R-Struc-Research-Module,Level One,0,0,IMAGE_RES_STRUCTURETECH,0,0,0,A0ResearchModule1,0,0,2778,1,1,0,0,0,1,0,0
R-Struc-Research-Upgrade01,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_COMPUTERTECH,blresch4.PIE,0,0,0,0,0,6857,1,1,1,0,0,0,0,0
R-Struc-Research-Upgrade02,Level One,IMAGE_RES_GRPUPG,1,IMAGE_RES_COMPUTERTECH,blresch4.PIE,0,0,0,0,0,7524,0,1,1,0,0,0,0,0
R-Struc-Research-Upgrade03,Level One-Two,IMAGE_RES_GRPUPG,1,IMAGE_RES_COMPUTERTECH,blresch4.PIE,0,0,0,0,0,8255,0,1,1,0,0,0,0,0
R-Struc-Research-Upgrade04,Level Two,IMAGE_RES_GRPUPG,0,IMAGE_RES_COMPUTERTECH,blresch4.PIE,0,0,0,0,0,9057,1,1,1,0,0,0,0,0
R-Struc-Research-Upgrade05,Level Two,IMAGE_RES_GRPUPG,1,IMAGE_RES_COMPUTERTECH,blresch4.PIE,0,0,0,0,0,9937,0,1,1,0,0,0,0,0
R-Struc-Research-Upgrade06,Level Two-Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_COMPUTERTECH,blresch4.PIE,0,0,0,0,0,10903,0,1,1,0,0,0,0,0
R-Struc-Research-Upgrade07,Level Three,IMAGE_RES_GRPUPG,0,IMAGE_RES_COMPUTERTECH,blresch4.PIE,0,0,0,0,0,11962,1,1,1,0,0,0,0,0
R-Struc-Research-Upgrade08,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_COMPUTERTECH,blresch4.PIE,0,0,0,0,0,13125,0,1,1,0,0,0,0,0
R-Struc-Research-Upgrade09,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_COMPUTERTECH,blresch4.PIE,0,0,0,0,0,14400,0,1,1,0,0,0,0,0
R-Struc-RepairFacility,Level One,IMAGE_RES_GRPREP,0,IMAGE_RES_STRUCTURETECH,0,0,0,A0RepairCentre,0,0,2083,0,2,0,0,0,1,0,0
R-Struc-RepairFacility2,Level One,IMAGE_RES_GRPREP,0,IMAGE_RES_STRUCTURETECH,0,0,0,A0RepairCentre2,0,0,2752,0,2,0,0,0,1,0,0
R-Struc-RepairFacility3,Level One,IMAGE_RES_GRPREP,0,IMAGE_RES_STRUCTURETECH,0,0,0,A0RepairCentre3,0,0,3634,0,2,0,0,0,1,0,0
R-Struc-RepairFacility4,Level One,IMAGE_RES_GRPREP,0,IMAGE_RES_STRUCTURETECH,0,0,0,A0RepairCentre4,0,0,4800,0,2,0,0,0,1,0,0
R-Struc-RprFac-Upgrade01,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_GRPREP,0,0,0,A0RepairCentre,0,0,2286,0,2,1,0,0,0,0,0
R-Struc-RprFac-Upgrade02,Level Two,IMAGE_RES_GRPUPG,1,IMAGE_RES_GRPREP,0,0,0,A0RepairCentre,0,0,2508,0,2,1,0,0,0,0,0
R-Struc-RprFac-Upgrade03,Level Two-Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_GRPREP,0,0,0,A0RepairCentre,0,0,2752,0,2,1,0,0,0,0,0
R-Struc-RprFac-Upgrade04,Level Two-Three,IMAGE_RES_GRPUPG,0,IMAGE_RES_GRPREP,0,0,0,A0RepairCentre2,0,0,3019,0,2,1,0,0,0,0,0
R-Struc-RprFac-Upgrade05,Level Two-Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_GRPREP,0,0,0,A0RepairCentre2,0,0,3312,0,2,1,0,0,0,0,0
R-Struc-RprFac-Upgrade06,Level Two-Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_GRPREP,0,0,0,A0RepairCentre2,0,0,3634,0,2,1,0,0,0,0,0
R-Struc-RprFac-Upgrade07,Level Two-Three,IMAGE_RES_GRPUPG,0,IMAGE_RES_GRPREP,0,0,0,A0RepairCentre3,0,0,3987,0,2,1,0,0,0,0,0
R-Struc-RprFac-Upgrade08,Level Two-Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_GRPREP,0,0,0,A0RepairCentre3,0,0,4375,0,2,1,0,0,0,0,0
R-Struc-RprFac-Upgrade09,Level Two-Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_GRPREP,0,0,0,A0RepairCentre3,0,0,4800,0,2,1,0,0,0,0,0
R-Struc-VTOLPad,Level Two,IMAGE_RES_GRPREP,0,IMAGE_RES_STRUCTURETECH,0,0,0,A0VtolPad,0,0,3125,0,2,0,0,0,1,0,0
R-Struc-VTOLPad-Upgrade01,Level Two,IMAGE_RES_GRPUPG,0,IMAGE_RES_STRUCTURETECH,0,0,0,A0VtolPad,0,0,4800,1,1,1,0,0,0,0,0
R-Struc-VTOLPad-Upgrade02,Level Two,IMAGE_RES_GRPUPG,1,IMAGE_RES_STRUCTURETECH,0,0,0,A0VtolPad,0,0,6000,0,1,1,0,0,0,0,0
R-Struc-VTOLPad-Upgrade03,Level Two-Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_STRUCTURETECH,0,0,0,A0VtolPad,0,0,8000,0,1,1,0,0,0,0,0
R-Struc-VTOLPad-Upgrade04,Level Three,IMAGE_RES_GRPUPG,0,IMAGE_RES_STRUCTURETECH,0,0,0,A0VtolPad,0,0,10000,0,2,1,0,0,0,0,0
R-Struc-VTOLPad-Upgrade05,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_STRUCTURETECH,0,0,0,A0VtolPad,0,0,12000,0,1,1,0,0,0,0,0
R-Struc-VTOLPad-Upgrade06,Level Three,IMAGE_RES_GRPUPG,1,IMAGE_RES_STRUCTURETECH,0,0,0,A0VtolPad,0,0,14000,0,1,1,0,0,0,0,0
R-Sys-Autorepair-General,Level All,IMAGE_RES_GRPREP,0,IMAGE_RES_COMPUTERTECH,ICCCCONS.PIE,0,0,0,0,BODY,4128,1,1,0,0,0,0,0,0
R-Sys-Autorepair-Upgrade01,Level All,IMAGE_RES_GRPREP,0,IMAGE_RES_COMPUTERTECH,ICCCCONS.PIE,0,0,0,0,BODY,5451,1,1,0,0,0,0,0,0
R-Sys-Autorepair-Upgrade02,Level All,IMAGE_RES_GRPREP,0,IMAGE_RES_COMPUTERTECH,ICCCCONS.PIE,0,0,0,0,BODY,7200,1,1,0,0,0,0,0,0
R-Sys-Engineering01,Level One-Two,IMAGE_RES_GRPUPG,0,IMAGE_RES_SYSTEMTECH,trlcon.pie,0,0,0,0,0,2083,1,1,1,0,0,0,0,0
R-Sys-Engineering02,Level Two-Three,IMAGE_RES_GRPUPG,0,IMAGE_RES_SYSTEMTECH,trlcon.pie,0,0,0,0,0,3429,1,2,1,0,0,0,0,0
